score,rmse_targets,rmse_power,rmse_cum_power,criterion,max_depth,max_features,max_leaf_nodes,username,date
1.5349067678448032,2.6526427003955733,75.94874694761016,1117.395559328779,friedman_mse,8,None,10,Test,2024-04-02 10:16:21
1.5349067678448034,2.6526427003955733,75.94874694761016,1117.395559328779,friedman_mse,8,None,10,Test,2024-04-02 09:39:40
1.5349067678448034,2.6526427003955733,75.94874694761016,1117.395559328779,friedman_mse,5,None,10,Test,2024-04-02 09:56:42
2.3114471755875776,2.6526427003955733,75.94874694761016,1117.395559328779,friedman_mse,5,None,10,Test,2024-04-02 09:24:30
65.83510028615166,2.369987344317639,67.69944158783768,749.7476984085869,squared_error,6,None,20,runeb,2024-03-28 16:22:04
77.73093805371248,2.6526427003955733,75.94874694761016,1117.395559328779,friedman_mse,7,None,10,runeb,2024-03-31 22:11:13
77.73093805371249,2.6526427003955733,75.94874694761016,1117.395559328779,friedman_mse,5,None,10,runeb,2024-03-28 02:43:29
77.73093805371249,2.6526427003955733,75.94874694761016,1117.395559328779,friedman_mse,5,None,10,runeb,2024-03-31 21:42:42
