score,rmse_targets,mae_targets,pa_targets,rmse_power,mae_power,pa_power,criterion,max_depth,max_features,max_leaf_nodes,username,date
1.521915003630355,2.6515972342533103,1.5583735242904764,96.50787420641804,75.90899088288793,49.29010009971771,94.83711332874802,friedman_mse,4,None,10,eberhardt,2024-05-15 12:42:55
1.534425332451242,2.6515972342533103,1.5583735242904764,96.50787420641804,75.90899088288793,49.29010009971771,94.83711332874802,friedman_mse,5,None,10,Test,2024-04-03 10:54:43
46.48326137393358,2.6515972342533103,1.5583735242904764,96.50787420641804,75.90899088288793,49.29010009971771,94.83711332874802,friedman_mse,4,None,10,eberhardt,2024-05-15 13:47:23
77.88055001237012,2.6515972342533103,1.5583735242904764,96.50787420641804,75.90899088288793,49.29010009971771,94.83711332874802,friedman_mse,5,None,10,eberhardt,2024-05-15 13:17:09
